Surprisal	Preposition	E/D	Connective	Crossing
37.21038818359375	Near		; in short, 	E_X
38.07601547241211	Near		; again, 	E_X
37.813636779785156	Near		; I repeat, 	E_X
37.61374282836914	By		. Thus, 	E_X
39.23772048950195	By		. That is, 	E_X
37.76606750488281	By		. Therefore, 	E_X
38.43668746948242	By		. In short, 	E_X
38.91633605957031	By		. Again, 	E_X
40.42504119873047	By		. I repeat, 	E_X
37.16911697387695	By		; thus, 	E_X
37.01597595214844	By		; that is, 	E_X
37.066307067871094	By		; therefore, 	E_X
37.90479278564453	By		; in short, 	E_X
39.00950622558594	By		; again, 	E_X
38.314247131347656	By		; I repeat, 	E_X
37.72244644165039	Near		. Thus, 	E_X
39.52403259277344	Near		. That is, 	E_X
37.89640808105469	Near		. Therefore, 	E_X
38.441226959228516	Near		. In short, 	E_X
38.7866096496582	Near		. Again, 	E_X
40.340457916259766	Near		. I repeat, 	E_X
37.41326904296875	Near		; thus, 	E_X
37.15482711791992	Near		; that is, 	E_X
37.227142333984375	Near		; therefore, 	E_X
37.750389099121094	Near		; in short, 	E_X
38.631675720214844	Near		; again, 	E_X
38.19139862060547	Near		; I repeat, 	E_X
37.62840270996094	Near		. Thus, 	C_nX
37.693084716796875	By		. Thus, 	C_nX
38.09606170654297	Near		. Thus, 	C_nX
38.75517654418945	Near		. That is, 	C_nX
38.828834533691406	By		. That is, 	C_nX
39.13140869140625	Near		. That is, 	C_nX
38.31753921508789	Near		. Therefore, 	C_nX
38.23318862915039	By		. Therefore, 	C_nX
38.65876007080078	Near		. Therefore, 	C_nX
37.853851318359375	Near		. In short, 	C_nX
38.25140380859375	By		. In short, 	C_nX
38.49949264526367	Near		. In short, 	C_nX
39.07724380493164	Near		. Again, 	C_nX
39.557640075683594	By		. Again, 	C_nX
39.576114654541016	Near		. Again, 	C_nX
38.555870056152344	Near		. I repeat, 	C_nX
38.78707504272461	By		. I repeat, 	C_nX
39.01171875	Near		. I repeat, 	C_nX
37.87192916870117	Near		; thus, 	C_nX
37.8525390625	By		; thus, 	C_nX
38.307167053222656	Near		; thus, 	C_nX
38.34178924560547	Near		; that is, 	C_nX
38.25230026245117	By		; that is, 	C_nX
38.722923278808594	Near		; that is, 	C_nX
38.41956329345703	Near		; therefore, 	C_nX
38.29731750488281	By		; therefore, 	C_nX
38.718814849853516	Near		; therefore, 	C_nX
38.023712158203125	Near		; in short, 	C_nX
38.54964828491211	By		; in short, 	C_nX
38.69843292236328	Near		; in short, 	C_nX
39.90526580810547	Near		; again, 	C_nX
40.40496826171875	By		; again, 	C_nX
40.35572052001953	Near		; again, 	C_nX
38.114707946777344	Near		; I repeat, 	C_nX
38.29961395263672	By		; I repeat, 	C_nX
38.544429779052734	Near		; I repeat, 	C_nX
37.62840270996094	Near		. Thus, 	C_nX
38.75517654418945	Near		. That is, 	C_nX
38.31753921508789	Near		. Therefore, 	C_nX
37.853851318359375	Near		. In short, 	C_nX
39.07724380493164	Near		. Again, 	C_nX
38.555870056152344	Near		. I repeat, 	C_nX
37.87192916870117	Near		; thus, 	C_nX
38.34178924560547	Near		; that is, 	C_nX
38.41956329345703	Near		; therefore, 	C_nX
38.023712158203125	Near		; in short, 	C_nX
39.90526580810547	Near		; again, 	C_nX
38.114707946777344	Near		; I repeat, 	C_nX
37.693084716796875	By		. Thus, 	C_nX
38.828834533691406	By		. That is, 	C_nX
38.23318862915039	By		. Therefore, 	C_nX
38.25140380859375	By		. In short, 	C_nX
39.557640075683594	By		. Again, 	C_nX
38.78707504272461	By		. I repeat, 	C_nX
37.8525390625	By		; thus, 	C_nX
38.25230026245117	By		; that is, 	C_nX
38.29731750488281	By		; therefore, 	C_nX
38.54964828491211	By		; in short, 	C_nX
40.40496826171875	By		; again, 	C_nX
38.29961395263672	By		; I repeat, 	C_nX
38.09606170654297	Near		. Thus, 	C_nX
39.13140869140625	Near		. That is, 	C_nX
38.65876007080078	Near		. Therefore, 	C_nX
38.49949264526367	Near		. In short, 	C_nX
39.576114654541016	Near		. Again, 	C_nX
39.01171875	Near		. I repeat, 	C_nX
38.307167053222656	Near		; thus, 	C_nX
38.722923278808594	Near		; that is, 	C_nX
38.718814849853516	Near		; therefore, 	C_nX
38.69843292236328	Near		; in short, 	C_nX
40.35572052001953	Near		; again, 	C_nX
38.544429779052734	Near		; I repeat, 	C_nX
37.95924377441406	Near		. Thus, 	C_X
38.25431823730469	By		. Thus, 	C_X
38.62312698364258	Near		. Thus, 	C_X
39.869022369384766	Near		. That is, 	C_X
40.05743408203125	By		. That is, 	C_X
40.578155517578125	Near		. That is, 	C_X
38.485870361328125	Near		. Therefore, 	C_X
38.73430252075195	By		. Therefore, 	C_X
39.149478912353516	Near		. Therefore, 	C_X
38.584712982177734	Near		. In short, 	C_X
39.078704833984375	By		. In short, 	C_X
39.35725021362305	Near		. In short, 	C_X
38.56383514404297	Near		. Again, 	C_X
39.29532241821289	By		. Again, 	C_X
39.46010208129883	Near		. Again, 	C_X
38.818294525146484	Near		. I repeat, 	C_X
39.24482727050781	By		. I repeat, 	C_X
39.48497009277344	Near		. I repeat, 	C_X
37.420677185058594	Near		; thus, 	C_X
37.644283294677734	By		; thus, 	C_X
38.03289794921875	Near		; thus, 	C_X
38.044952392578125	Near		; that is, 	C_X
38.23847961425781	By		; that is, 	C_X
38.70269775390625	Near		; that is, 	C_X
37.90989685058594	Near		; therefore, 	C_X
38.15668487548828	By		; therefore, 	C_X
38.502418518066406	Near		; therefore, 	C_X
37.87006759643555	Near		; in short, 	C_X
38.59324645996094	By		; in short, 	C_X
38.70673370361328	Near		; in short, 	C_X
38.384765625	Near		; again, 	C_X
39.3807258605957	By		; again, 	C_X
39.06389236450195	Near		; again, 	C_X
37.45015335083008	Near		; I repeat, 	C_X
37.96925735473633	By		; I repeat, 	C_X
38.103721618652344	Near		; I repeat, 	C_X
37.95924377441406	Near		. Thus, 	C_X
39.869022369384766	Near		. That is, 	C_X
38.485870361328125	Near		. Therefore, 	C_X
38.584712982177734	Near		. In short, 	C_X
38.56383514404297	Near		. Again, 	C_X
38.818294525146484	Near		. I repeat, 	C_X
37.420677185058594	Near		; thus, 	C_X
38.044952392578125	Near		; that is, 	C_X
37.90989685058594	Near		; therefore, 	C_X
37.87006759643555	Near		; in short, 	C_X
38.384765625	Near		; again, 	C_X
37.45015335083008	Near		; I repeat, 	C_X
38.25431823730469	By		. Thus, 	C_X
40.05743408203125	By		. That is, 	C_X
38.73430252075195	By		. Therefore, 	C_X
39.078704833984375	By		. In short, 	C_X
39.29532241821289	By		. Again, 	C_X
39.24482727050781	By		. I repeat, 	C_X
37.644283294677734	By		; thus, 	C_X
38.23847961425781	By		; that is, 	C_X
38.15668487548828	By		; therefore, 	C_X
38.59324645996094	By		; in short, 	C_X
39.3807258605957	By		; again, 	C_X
37.96925735473633	By		; I repeat, 	C_X
38.62312698364258	Near		. Thus, 	C_X
40.578155517578125	Near		. That is, 	C_X
39.149478912353516	Near		. Therefore, 	C_X
39.35725021362305	Near		. In short, 	C_X
39.46010208129883	Near		. Again, 	C_X
39.48497009277344	Near		. I repeat, 	C_X
38.03289794921875	Near		; thus, 	C_X
38.70269775390625	Near		; that is, 	C_X
38.502418518066406	Near		; therefore, 	C_X
38.70673370361328	Near		; in short, 	C_X
39.06389236450195	Near		; again, 	C_X
38.103721618652344	Near		; I repeat, 	C_X
39.09825134277344	Near		. Thus, 	E_nX
39.276302337646484	By		. Thus, 	E_nX
39.53853988647461	Near		. Thus, 	E_nX
40.187557220458984	Near		. That is, 	E_nX
40.35755157470703	By		. That is, 	E_nX
40.41144943237305	Near		. That is, 	E_nX
39.74812316894531	Near		. Therefore, 	E_nX
39.84999465942383	By		. Therefore, 	E_nX
40.14031219482422	Near		. Therefore, 	E_nX
39.00208282470703	Near		. In short, 	E_nX
39.439178466796875	By		. In short, 	E_nX
39.47768020629883	Near		. In short, 	E_nX
40.673160552978516	Near		. Again, 	E_nX
41.3267822265625	By		. Again, 	E_nX
41.22480010986328	Near		. Again, 	E_nX
40.61371994018555	Near		. I repeat, 	E_nX
40.87458801269531	By		. I repeat, 	E_nX
40.837459564208984	Near		. I repeat, 	E_nX
39.235023498535156	Near		; thus, 	E_nX
39.41780090332031	By		; thus, 	E_nX
39.70962142944336	Near		; thus, 	E_nX
39.71720504760742	Near		; that is, 	E_nX
39.672481536865234	By		; that is, 	E_nX
39.99340057373047	Near		; that is, 	E_nX
39.88151550292969	Near		; therefore, 	E_nX
40.002166748046875	By		; therefore, 	E_nX
40.284339904785156	Near		; therefore, 	E_nX
39.1361198425293	Near		; in short, 	E_nX
39.66063690185547	By		; in short, 	E_nX
39.72175979614258	Near		; in short, 	E_nX
41.43918991088867	Near		; again, 	E_nX
42.07557678222656	By		; again, 	E_nX
41.977081298828125	Near		; again, 	E_nX
39.852622985839844	Near		; I repeat, 	E_nX
40.03692626953125	By		; I repeat, 	E_nX
40.08338165283203	Near		; I repeat, 	E_nX
39.09825134277344	Near		. Thus, 	E_nX
40.187557220458984	Near		. That is, 	E_nX
39.74812316894531	Near		. Therefore, 	E_nX
39.00208282470703	Near		. In short, 	E_nX
40.673160552978516	Near		. Again, 	E_nX
40.61371994018555	Near		. I repeat, 	E_nX
39.235023498535156	Near		; thus, 	E_nX
39.71720504760742	Near		; that is, 	E_nX
39.88151550292969	Near		; therefore, 	E_nX
39.1361198425293	Near		; in short, 	E_nX
41.43918991088867	Near		; again, 	E_nX
39.852622985839844	Near		; I repeat, 	E_nX
39.276302337646484	By		. Thus, 	E_nX
40.35755157470703	By		. That is, 	E_nX
39.84999465942383	By		. Therefore, 	E_nX
39.439178466796875	By		. In short, 	E_nX
41.3267822265625	By		. Again, 	E_nX
40.87458801269531	By		. I repeat, 	E_nX
39.41780090332031	By		; thus, 	E_nX
39.672481536865234	By		; that is, 	E_nX
40.002166748046875	By		; therefore, 	E_nX
39.66063690185547	By		; in short, 	E_nX
42.07557678222656	By		; again, 	E_nX
40.03692626953125	By		; I repeat, 	E_nX
39.53853988647461	Near		. Thus, 	E_nX
40.41144943237305	Near		. That is, 	E_nX
40.14031219482422	Near		. Therefore, 	E_nX
39.47768020629883	Near		. In short, 	E_nX
41.22480010986328	Near		. Again, 	E_nX
40.837459564208984	Near		. I repeat, 	E_nX
39.70962142944336	Near		; thus, 	E_nX
39.99340057373047	Near		; that is, 	E_nX
40.284339904785156	Near		; therefore, 	E_nX
39.72175979614258	Near		; in short, 	E_nX
41.977081298828125	Near		; again, 	E_nX
40.08338165283203	Near		; I repeat, 	E_nX
38.942813873291016	Near		. Thus, 	E_X
39.19931411743164	By		. Thus, 	E_X
39.340843200683594	Near		. Thus, 	E_X
41.05175018310547	Near		. That is, 	E_X
41.20861053466797	By		. That is, 	E_X
41.34072494506836	Near		. That is, 	E_X
39.555084228515625	Near		. Therefore, 	E_X
39.816131591796875	By		. Therefore, 	E_X
39.990570068359375	Near		. Therefore, 	E_X
39.41065979003906	Near		. In short, 	E_X
39.82847595214844	By		. In short, 	E_X
39.85615539550781	Near		. In short, 	E_X
39.58305740356445	Near		. Again, 	E_X
40.241249084472656	By		. Again, 	E_X
40.264949798583984	Near		. Again, 	E_X
40.546974182128906	Near		. I repeat, 	E_X
40.84306335449219	By		. I repeat, 	E_X
40.825138092041016	Near		. I repeat, 	E_X
38.13610076904297	Near		; thus, 	E_X
38.47038269042969	By		; thus, 	E_X
38.535667419433594	Near		; thus, 	E_X
39.03632354736328	Near		; that is, 	E_X
39.1862678527832	By		; that is, 	E_X
39.29716491699219	Near		; that is, 	E_X
38.843727111816406	Near		; therefore, 	E_X
39.20651626586914	By		; therefore, 	E_X
39.243900299072266	Near		; therefore, 	E_X
38.617122650146484	Near		; in short, 	E_X
39.24715805053711	By		; in short, 	E_X
39.176822662353516	Near		; in short, 	E_X
39.39115905761719	Near		; again, 	E_X
40.257266998291016	By		; again, 	E_X
39.84813690185547	Near		; again, 	E_X
38.6703987121582	Near		; I repeat, 	E_X
39.03612518310547	By		; I repeat, 	E_X
38.914283752441406	Near		; I repeat, 	E_X
38.942813873291016	Near		. Thus, 	E_X
41.05175018310547	Near		. That is, 	E_X
39.555084228515625	Near		. Therefore, 	E_X
39.41065979003906	Near		. In short, 	E_X
39.58305740356445	Near		. Again, 	E_X
40.546974182128906	Near		. I repeat, 	E_X
38.13610076904297	Near		; thus, 	E_X
39.03632354736328	Near		; that is, 	E_X
38.843727111816406	Near		; therefore, 	E_X
38.617122650146484	Near		; in short, 	E_X
39.39115905761719	Near		; again, 	E_X
38.6703987121582	Near		; I repeat, 	E_X
39.19931411743164	By		. Thus, 	E_X
41.20861053466797	By		. That is, 	E_X
39.816131591796875	By		. Therefore, 	E_X
39.82847595214844	By		. In short, 	E_X
40.241249084472656	By		. Again, 	E_X
40.84306335449219	By		. I repeat, 	E_X
38.47038269042969	By		; thus, 	E_X
39.1862678527832	By		; that is, 	E_X
39.20651626586914	By		; therefore, 	E_X
39.24715805053711	By		; in short, 	E_X
40.257266998291016	By		; again, 	E_X
39.03612518310547	By		; I repeat, 	E_X
39.340843200683594	Near		. Thus, 	E_X
41.34072494506836	Near		. That is, 	E_X
39.990570068359375	Near		. Therefore, 	E_X
39.85615539550781	Near		. In short, 	E_X
40.264949798583984	Near		. Again, 	E_X
40.825138092041016	Near		. I repeat, 	E_X
38.535667419433594	Near		; thus, 	E_X
39.29716491699219	Near		; that is, 	E_X
39.243900299072266	Near		; therefore, 	E_X
39.176822662353516	Near		; in short, 	E_X
39.84813690185547	Near		; again, 	E_X
38.914283752441406	Near		; I repeat, 	E_X
36.62622833251953	Near		. Thus, 	C_nX
36.33998107910156	By		. Thus, 	C_nX
37.269813537597656	Near		. Thus, 	C_nX
38.16156768798828	Near		. That is, 	C_nX
37.80253982543945	By		. That is, 	C_nX
38.61224365234375	Near		. That is, 	C_nX
36.876121520996094	Near		. Therefore, 	C_nX
36.33940505981445	By		. Therefore, 	C_nX
37.42852020263672	Near		. Therefore, 	C_nX
37.188941955566406	Near		. In short, 	C_nX
37.06168746948242	By		. In short, 	C_nX
37.71739959716797	Near		. In short, 	C_nX
38.8924560546875	Near		. Again, 	C_nX
39.096717834472656	By		. Again, 	C_nX
39.78195571899414	Near		. Again, 	C_nX
38.59931945800781	Near		. I repeat, 	C_nX
38.37864685058594	By		. I repeat, 	C_nX
39.00954055786133	Near		. I repeat, 	C_nX
36.73500442504883	Near		; thus, 	C_nX
36.55859375	By		; thus, 	C_nX
37.485652923583984	Near		; thus, 	C_nX
36.52434158325195	Near		; that is, 	C_nX
36.18693542480469	By		; that is, 	C_nX
37.05548095703125	Near		; that is, 	C_nX
36.54133605957031	Near		; therefore, 	C_nX
36.12611389160156	By		; therefore, 	C_nX
37.130043029785156	Near		; therefore, 	C_nX
36.7686767578125	Near		; in short, 	C_nX
36.894859313964844	By		; in short, 	C_nX
37.47977066040039	Near		; in short, 	C_nX
38.43549346923828	Near		; again, 	C_nX
38.682857513427734	By		; again, 	C_nX
39.16804122924805	Near		; again, 	C_nX
37.25634765625	Near		; I repeat, 	C_nX
37.00604248046875	By		; I repeat, 	C_nX
37.7318115234375	Near		; I repeat, 	C_nX
36.62622833251953	Near		. Thus, 	C_nX
38.16156768798828	Near		. That is, 	C_nX
36.876121520996094	Near		. Therefore, 	C_nX
37.188941955566406	Near		. In short, 	C_nX
38.8924560546875	Near		. Again, 	C_nX
38.59931945800781	Near		. I repeat, 	C_nX
36.73500442504883	Near		; thus, 	C_nX
36.52434158325195	Near		; that is, 	C_nX
36.54133605957031	Near		; therefore, 	C_nX
36.7686767578125	Near		; in short, 	C_nX
38.43549346923828	Near		; again, 	C_nX
37.25634765625	Near		; I repeat, 	C_nX
36.33998107910156	By		. Thus, 	C_nX
37.80253982543945	By		. That is, 	C_nX
36.33940505981445	By		. Therefore, 	C_nX
37.06168746948242	By		. In short, 	C_nX
39.096717834472656	By		. Again, 	C_nX
38.37864685058594	By		. I repeat, 	C_nX
36.55859375	By		; thus, 	C_nX
36.18693542480469	By		; that is, 	C_nX
36.12611389160156	By		; therefore, 	C_nX
36.894859313964844	By		; in short, 	C_nX
38.682857513427734	By		; again, 	C_nX
37.00604248046875	By		; I repeat, 	C_nX
37.269813537597656	Near		. Thus, 	C_nX
38.61224365234375	Near		. That is, 	C_nX
37.42852020263672	Near		. Therefore, 	C_nX
37.71739959716797	Near		. In short, 	C_nX
39.78195571899414	Near		. Again, 	C_nX
39.00954055786133	Near		. I repeat, 	C_nX
37.485652923583984	Near		; thus, 	C_nX
37.05548095703125	Near		; that is, 	C_nX
37.130043029785156	Near		; therefore, 	C_nX
37.47977066040039	Near		; in short, 	C_nX
39.16804122924805	Near		; again, 	C_nX
37.7318115234375	Near		; I repeat, 	C_nX
36.7296028137207	Near		. Thus, 	C_X
36.67655944824219	By		. Thus, 	C_X
37.3442268371582	Near		. Thus, 	C_X
38.822425842285156	Near		. That is, 	C_X
38.6879997253418	By		. That is, 	C_X
39.40250778198242	Near		. That is, 	C_X
36.779869079589844	Near		. Therefore, 	C_X
36.566734313964844	By		. Therefore, 	C_X
37.36286544799805	Near		. Therefore, 	C_X
37.694480895996094	Near		. In short, 	C_X
37.681907653808594	By		. In short, 	C_X
38.2512092590332	Near		. In short, 	C_X
38.154205322265625	Near		. Again, 	C_X
38.49650955200195	By		. Again, 	C_X
39.19393539428711	Near		. Again, 	C_X
38.59832000732422	Near		. I repeat, 	C_X
38.61995315551758	By		. I repeat, 	C_X
39.09471893310547	Near		. I repeat, 	C_X
36.24814987182617	Near		; thus, 	C_X
36.32049560546875	By		; thus, 	C_X
36.93949890136719	Near		; thus, 	C_X
36.0966796875	Near		; that is, 	C_X
36.21620178222656	By		; that is, 	C_X
36.68439865112305	Near		; that is, 	C_X
35.96314239501953	Near		; therefore, 	C_X
35.85884475708008	By		; therefore, 	C_X
36.56092071533203	Near		; therefore, 	C_X
36.619510650634766	Near		; in short, 	C_X
37.04250717163086	By		; in short, 	C_X
37.34223556518555	Near		; in short, 	C_X
36.915138244628906	Near		; again, 	C_X
37.55298614501953	By		; again, 	C_X
37.665000915527344	Near		; again, 	C_X
36.521820068359375	Near		; I repeat, 	C_X
36.66215133666992	By		; I repeat, 	C_X
37.0802001953125	Near		; I repeat, 	C_X
36.7296028137207	Near		. Thus, 	C_X
38.822425842285156	Near		. That is, 	C_X
36.779869079589844	Near		. Therefore, 	C_X
37.694480895996094	Near		. In short, 	C_X
38.154205322265625	Near		. Again, 	C_X
38.59832000732422	Near		. I repeat, 	C_X
36.24814987182617	Near		; thus, 	C_X
36.0966796875	Near		; that is, 	C_X
35.96314239501953	Near		; therefore, 	C_X
36.619510650634766	Near		; in short, 	C_X
36.915138244628906	Near		; again, 	C_X
36.521820068359375	Near		; I repeat, 	C_X
36.67655944824219	By		. Thus, 	C_X
38.6879997253418	By		. That is, 	C_X
36.566734313964844	By		. Therefore, 	C_X
37.681907653808594	By		. In short, 	C_X
38.49650955200195	By		. Again, 	C_X
38.61995315551758	By		. I repeat, 	C_X
36.32049560546875	By		; thus, 	C_X
36.21620178222656	By		; that is, 	C_X
35.85884475708008	By		; therefore, 	C_X
37.04250717163086	By		; in short, 	C_X
37.55298614501953	By		; again, 	C_X
36.66215133666992	By		; I repeat, 	C_X
37.3442268371582	Near		. Thus, 	C_X
39.40250778198242	Near		. That is, 	C_X
37.36286544799805	Near		. Therefore, 	C_X
38.2512092590332	Near		. In short, 	C_X
39.19393539428711	Near		. Again, 	C_X
39.09471893310547	Near		. I repeat, 	C_X
36.93949890136719	Near		; thus, 	C_X
36.68439865112305	Near		; that is, 	C_X
36.56092071533203	Near		; therefore, 	C_X
37.34223556518555	Near		; in short, 	C_X
37.665000915527344	Near		; again, 	C_X
37.0802001953125	Near		; I repeat, 	C_X
37.41988754272461	Near		. Thus, 	E_nX
37.61174392700195	By		. Thus, 	E_nX
37.69316101074219	Near		. Thus, 	E_nX
38.88066101074219	Near		. That is, 	E_nX
38.878692626953125	By		. That is, 	E_nX
39.11053466796875	Near		. That is, 	E_nX
37.64619445800781	Near		. Therefore, 	E_nX
37.76063537597656	By		. Therefore, 	E_nX
37.989715576171875	Near		. Therefore, 	E_nX
38.08999252319336	Near		. In short, 	E_nX
38.36290740966797	By		. In short, 	E_nX
38.34394454956055	Near		. In short, 	E_nX
38.12745666503906	Near		. Again, 	E_nX
38.86880111694336	By		. Again, 	E_nX
38.68413162231445	Near		. Again, 	E_nX
40.09436798095703	Near		. I repeat, 	E_nX
40.280677795410156	By		. I repeat, 	E_nX
40.31930923461914	Near		. I repeat, 	E_nX
37.24351119995117	Near		; thus, 	E_nX
37.458251953125	By		; thus, 	E_nX
37.581298828125	Near		; thus, 	E_nX
36.68805694580078	Near		; that is, 	E_nX
36.82901382446289	By		; that is, 	E_nX
37.03840637207031	Near		; that is, 	E_nX
37.25194549560547	Near		; therefore, 	E_nX
37.438865661621094	By		; therefore, 	E_nX
37.61812973022461	Near		; therefore, 	E_nX
37.40696334838867	Near		; in short, 	E_nX
38.065189361572266	By		; in short, 	E_nX
37.87889099121094	Near		; in short, 	E_nX
